episode,return,length,timesteps
5911,-0.028590073809027672,174,1243752
5912,-8.53386402130127,508,1244260
5913,-4.29006814956665,353,1244613
5914,-0.008577615022659302,71,1244684
5915,-0.04572266340255737,106,1244790
5916,0.03586486354470253,91,1244881
5917,0.1112353652715683,123,1245004
5918,0.0372360460460186,115,1245119
5919,0.01010163500905037,100,1245219
5920,0.04727160185575485,104,1245323
5921,-0.0478685088455677,247,1245570
5922,-0.04741128906607628,131,1245701
5923,0.042284633964300156,101,1245802
5924,-5.811499118804932,447,1246249
5925,-0.04607165604829788,121,1246370
5926,0.029179874807596207,110,1246480
5927,-12.443563461303711,610,1247090
5928,-0.0119730643928051,122,1247212
5929,-0.04634515568614006,87,1247299
5930,0.012771759182214737,112,1247411
5931,-0.04578164592385292,58,1247469
5932,-0.022739456966519356,58,1247527
5933,0.05201226472854614,111,1247638
5934,-0.011323943734169006,57,1247695
5935,-0.046006105840206146,94,1247789
5936,-0.046824123710393906,91,1247880
5937,-5.694159507751465,451,1248331
5938,-0.046699900180101395,104,1248435
5939,0.060009244829416275,107,1248542
5940,-0.046041470021009445,63,1248605
5941,-0.04855550080537796,281,1248886
5942,-0.046176232397556305,96,1248982
5943,0.04171071574091911,99,1249081
5944,0.04378456622362137,103,1249184
5945,0.03473690152168274,98,1249282
5946,-0.046736110001802444,97,1249379
5947,-0.04705354943871498,175,1249554
5948,-0.0006231255829334259,65,1249619
5949,0.08931942284107208,113,1249732
5950,-0.005052357912063599,70,1249802
5951,-0.04680943489074707,90,1249892
5952,-0.008271701633930206,100,1249992
5953,-1.0501328706741333,283,1250275
5954,-0.046779945492744446,217,1250492
5955,-0.04845147207379341,198,1250690
5956,-0.04656520485877991,113,1250803
5957,-0.04678152874112129,96,1250899
5958,0.07227039337158203,105,1251004
5959,0.015681441873311996,103,1251107
5960,-4.585663318634033,337,1251444
5961,0.09694933891296387,133,1251577
5962,0.04460825398564339,91,1251668
5963,0.018610551953315735,118,1251786
5964,-0.04656272381544113,103,1251889
5965,0.05072924494743347,123,1252012
5966,0.09651079028844833,120,1252132
5967,0.056506335735321045,105,1252237
5968,0.04637528210878372,101,1252338
5969,0.02657463029026985,94,1252432
5970,-0.04610253870487213,69,1252501
5971,-0.02292459085583687,84,1252585
5972,-0.04676758870482445,94,1252679
5973,-0.024899162352085114,127,1252806
5974,-0.036273788660764694,90,1252896
5975,0.008707091212272644,81,1252977
5976,-0.037377167493104935,113,1253090
5977,-0.048259541392326355,162,1253252
5978,-0.040421564131975174,81,1253333
5979,-0.0468786358833313,85,1253418
5980,-0.020427335053682327,48,1253466
5981,-0.04449014365673065,80,1253546
5982,-0.01670548878610134,83,1253629
5983,-0.0053762346506118774,96,1253725
5984,0.07816039770841599,129,1253854
5985,-0.01744084618985653,48,1253902
5986,-0.04574801027774811,50,1253952
5987,-0.021982360631227493,43,1253995
5988,-0.04708549752831459,111,1254106
5989,-0.004845619201660156,96,1254202
5990,0.03804102540016174,100,1254302
5991,-0.025662630796432495,90,1254392
5992,0.051135074347257614,111,1254503
5993,0.030491236597299576,94,1254597
5994,-0.04638814926147461,79,1254676
5995,-5.156101703643799,492,1255168
5996,-0.04293321073055267,92,1255260
5997,-0.01858700066804886,87,1255347
5998,0.04959927871823311,101,1255448
5999,-0.045779503881931305,95,1255543
6000,-0.03813751041889191,61,1255604
6001,0.04483206570148468,101,1255705
6002,0.02155962958931923,85,1255790
6003,-1.809262752532959,274,1256064
6004,-0.04682804271578789,91,1256155
6005,-2.590815782546997,400,1256555
6006,0.052806053310632706,102,1256657
6007,-2.805846929550171,294,1256951
6008,-0.009523425251245499,105,1257056
6009,0.004834622144699097,95,1257151
6010,-0.04529910534620285,65,1257216
6011,-0.001176200807094574,68,1257284
6012,-0.04627992957830429,121,1257405
6013,0.05176104977726936,107,1257512
6014,-0.045952849090099335,107,1257619
6015,0.022934366017580032,98,1257717
6016,-0.04667338356375694,97,1257814
6017,0.010760549455881119,104,1257918
6018,-0.04641031101346016,92,1258010
6019,-0.04119616746902466,62,1258072
6020,-0.04675561562180519,103,1258175
6021,-0.022601963952183723,92,1258267
6022,-0.04594014212489128,74,1258341
6023,0.02537567913532257,96,1258437
6024,-0.04677551984786987,98,1258535
6025,0.030159827321767807,91,1258626
6026,-6.611731052398682,411,1259037
6027,0.07615558058023453,110,1259147
6028,0.007905364036560059,79,1259226
6029,-0.04630499333143234,75,1259301
6030,-0.04617947340011597,79,1259380
6031,-0.046440817415714264,116,1259496
6032,-0.04735749959945679,124,1259620
6033,-0.04717624559998512,124,1259744
6034,-0.018163513392210007,69,1259813
6035,0.1277710199356079,135,1259948
6036,-0.04602581262588501,104,1260052
6037,0.05859193578362465,108,1260160
6038,-0.015015652403235435,70,1260230
6039,0.052978843450546265,109,1260339
6040,-4.46779727935791,349,1260688
6041,0.0467294305562973,192,1260880
6042,-0.036902301013469696,66,1260946
6043,0.008218873292207718,99,1261045
6044,-0.04676319658756256,91,1261136
6045,-0.046994514763355255,94,1261230
6046,-0.047028906643390656,115,1261345
6047,-0.026459364220499992,92,1261437
6048,0.014635436236858368,86,1261523
6049,-3.07596755027771,426,1261949
6050,-0.04644055664539337,107,1262056
6051,-0.005769014358520508,158,1262214
6052,-0.29656198620796204,220,1262434
6053,-0.04739358648657799,198,1262632
6054,0.035215090960264206,107,1262739
6055,0.003205779939889908,70,1262809
6056,0.02400420606136322,89,1262898
6057,-1.0428409576416016,254,1263152
6058,-0.04688131809234619,182,1263334
6059,0.013798154890537262,92,1263426
6060,-3.33073091506958,312,1263738
6061,-0.045964453369379044,83,1263821
6062,0.05379475653171539,170,1263991
6063,-0.04610138013958931,100,1264091
6064,-0.022798534482717514,51,1264142
6065,0.014423523098230362,83,1264225
6066,-2.75878643989563,317,1264542
6067,0.06292800605297089,150,1264692
6068,-0.042687203735113144,101,1264793
6069,-4.388050556182861,400,1265193
6070,-0.04637071490287781,105,1265298
6071,-20.366924285888672,1275,1266573
6072,0.05303210765123367,111,1266684
6073,-0.04615852236747742,69,1266753
6074,-5.001527786254883,379,1267132
6075,0.04286876693367958,103,1267235
6076,-1.1591284275054932,296,1267531
6077,-0.04646749794483185,73,1267604
6078,-0.004448272287845612,65,1267669
6079,-0.04669562354683876,82,1267751
6080,-0.019260533154010773,56,1267807
6081,0.03568986803293228,88,1267895
6082,-1.8226453065872192,293,1268188
6083,0.024891655892133713,89,1268277
6084,0.052244897931814194,98,1268375
6085,-0.025532495230436325,54,1268429
6086,-2.944673776626587,355,1268784
6087,-4.771488666534424,362,1269146
6088,-0.16305404901504517,245,1269391
6089,0.07249382138252258,113,1269504
6090,-0.046156831085681915,85,1269589
6091,0.09429178386926651,126,1269715
6092,0.02966417372226715,95,1269810
6093,-0.04578329622745514,103,1269913
6094,-0.002793721854686737,224,1270137
6095,-17.549453735351562,1081,1271218
6096,0.02075308933854103,92,1271310
6097,0.05931089073419571,213,1271523
6098,0.040002577006816864,97,1271620
6099,0.06436645984649658,109,1271729
6100,0.0459887720644474,104,1271833
6101,0.11574013531208038,132,1271965
6102,-0.04872754588723183,159,1272124
6103,-0.0469132661819458,103,1272227
6104,-0.04525452107191086,95,1272322
6105,-0.047031160444021225,94,1272416
6106,0.02677103504538536,94,1272510
6107,-0.04583146050572395,86,1272596
6108,-0.04820336401462555,241,1272837
6109,-0.01758131943643093,53,1272890
6110,-0.03995653614401817,109,1272999
6111,-0.018637673929333687,58,1273057
6112,-6.37626838684082,449,1273506
6113,-0.043253812938928604,107,1273613
6114,0.09569263458251953,130,1273743
6115,-0.03130338340997696,121,1273864
6116,-7.303630352020264,449,1274313
6117,0.04809902608394623,117,1274430
6118,-0.04665922746062279,97,1274527
6119,0.02028854936361313,112,1274639
6120,-15.320281982421875,847,1275486
6121,0.026212617754936218,103,1275589
6122,-0.0465531088411808,105,1275694
6123,-0.04113702103495598,81,1275775
6124,0.034592196345329285,102,1275877
6125,-7.1653289794921875,464,1276341
6126,-9.504545211791992,520,1276861
6127,0.07451195269823074,111,1276972
6128,-0.03756231442093849,95,1277067
6129,-0.04694170132279396,114,1277181
6130,-3.699538230895996,313,1277494
6131,-4.793304920196533,368,1277862
6132,-0.04698789119720459,95,1277957
6133,0.02424103394150734,93,1278050
6134,-11.189115524291992,579,1278629
6135,0.05104647949337959,104,1278733
6136,0.03882531821727753,98,1278831
6137,-0.316275030374527,268,1279099
6138,-0.04809783399105072,210,1279309
6139,-1.610131859779358,263,1279572
6140,-2.5625526905059814,410,1279982
6141,-0.027764933183789253,98,1280080
6142,-0.046214230358600616,105,1280185
6143,-0.04608073830604553,63,1280248
6144,-0.044331494718790054,94,1280342
6145,-0.03935129940509796,96,1280438
6146,0.034730780869722366,119,1280557
6147,0.06832905858755112,111,1280668
6148,-0.0468178316950798,88,1280756
6149,0.04008044674992561,125,1280881
6150,-0.03928304836153984,66,1280947
6151,0.052555833011865616,102,1281049
6152,-2.3982760906219482,279,1281328
6153,0.13568110764026642,277,1281605
6154,0.02564440295100212,93,1281698
6155,-2.771501064300537,369,1282067
6156,-0.02445738948881626,67,1282134
6157,-3.506814479827881,353,1282487
6158,-9.473145484924316,506,1282993
6159,-0.010589059442281723,99,1283092
6160,-0.04733448475599289,191,1283283
6161,0.01774241402745247,120,1283403
6162,-5.869619369506836,396,1283799
6163,-0.04263653606176376,57,1283856
6164,0.04556822404265404,104,1283960
6165,-0.046328574419021606,72,1284032
6166,-0.07292047142982483,371,1284403
6167,0.006356433033943176,96,1284499
6168,0.04637638479471207,99,1284598
6169,-0.02356209047138691,82,1284680
6170,0.02445002645254135,91,1284771
6171,-11.693772315979004,672,1285443
6172,-0.008836280554533005,57,1285500
6173,0.03625737875699997,97,1285597
6174,0.021639473736286163,102,1285699
6175,0.07490091770887375,116,1285815
6176,-2.5179636478424072,387,1286202
6177,-0.04714641347527504,95,1286297
6178,-2.5328855514526367,306,1286603
6179,-0.048355355858802795,202,1286805
6180,0.050952594727277756,113,1286918
6181,-6.651569366455078,429,1287347
6182,0.05214817449450493,103,1287450
6183,-0.04438713937997818,54,1287504
6184,-0.007547639310359955,73,1287577
6185,-0.04643138125538826,111,1287688
6186,-0.008761920034885406,115,1287803
6187,-0.0143363606184721,98,1287901
6188,-0.02306886948645115,52,1287953
6189,-4.443891525268555,332,1288285
6190,-1.8757470846176147,320,1288605
6191,-11.934781074523926,624,1289229
6192,-0.046360041946172714,137,1289366
6193,-6.666446685791016,423,1289789
6194,-0.04720975086092949,108,1289897
6195,0.08220818638801575,146,1290043
6196,-8.529409408569336,506,1290549
6197,-0.012125711888074875,92,1290641
6198,-6.515187740325928,432,1291073
6199,0.06516619026660919,125,1291198
6200,0.1391526460647583,301,1291499
6201,-0.0015483759343624115,82,1291581
6202,-0.046989813446998596,112,1291693
6203,0.13801784813404083,228,1291921
6204,-0.005211502313613892,66,1291987
6205,0.02862231805920601,99,1292086
6206,0.024310264736413956,95,1292181
6207,0.049162525683641434,106,1292287
6208,-1.5538170337677002,399,1292686
6209,-0.029339350759983063,148,1292834
6210,-0.04824468865990639,173,1293007
6211,-3.5997114181518555,308,1293315
6212,-4.873130798339844,466,1293781
6213,0.005646716803312302,85,1293866
6214,-0.07554379850625992,268,1294134
6215,-4.716812610626221,355,1294489
6216,-0.5373387336730957,237,1294726
6217,-0.04689660668373108,92,1294818
6218,-0.04650239273905754,110,1294928
6219,0.06730811297893524,123,1295051
6220,-30.616945266723633,1449,1296500
6221,-0.04614787548780441,60,1296560
6222,-4.133047580718994,412,1296972
6223,-10.028212547302246,586,1297558
6224,0.06015366315841675,355,1297913
6225,-0.028768841177225113,70,1297983
6226,-0.04558669403195381,200,1298183
6227,0.015951167792081833,102,1298285
6228,-0.022258231416344643,48,1298333
6229,-6.876356601715088,427,1298760
6230,-0.04490497335791588,67,1298827
6231,0.019050095230340958,91,1298918
6232,0.02382173016667366,107,1299025
6233,0.043382514268159866,108,1299133
6234,-0.047361161559820175,139,1299272
6235,0.008395355194807053,94,1299366
6236,-7.7736053466796875,499,1299865
6237,0.06249989569187164,111,1299976
6238,-0.04761315882205963,155,1300131
6239,0.12592929601669312,204,1300335
6240,-6.33191442489624,441,1300776
6241,-0.046134043484926224,58,1300834
6242,-1.0842965841293335,433,1301267
6243,-0.036257676780223846,106,1301373
6244,-0.030954929068684578,51,1301424
6245,-0.01963060349225998,110,1301534
6246,-0.019241325557231903,78,1301612
6247,-0.04611542448401451,114,1301726
6248,-22.065324783325195,1256,1302982
6249,-0.011420410126447678,94,1303076
6250,-1.5217556953430176,289,1303365
6251,0.05944235995411873,107,1303472
6252,-2.2796566486358643,303,1303775
6253,0.004764974117279053,105,1303880
6254,0.20358848571777344,261,1304141
6255,-22.662996292114258,1138,1305279
6256,0.07394717633724213,126,1305405
6257,-0.046779125928878784,183,1305588
6258,-0.046302761882543564,75,1305663
6259,-3.3642001152038574,305,1305968
6260,-0.0016710571944713593,125,1306093
6261,0.20478734374046326,249,1306342
6262,-5.972589015960693,402,1306744
6263,-7.522262096405029,400,1307144
6264,-8.381804466247559,483,1307627
6265,0.024360664188861847,101,1307728
6266,-1.7717036008834839,272,1308000
6267,-5.579220771789551,360,1308360
6268,-0.011582639068365097,99,1308459
6269,0.022109951823949814,87,1308546
6270,0.0679699257016182,104,1308650
6271,-4.304903507232666,330,1308980
6272,-1.3040062189102173,267,1309247
6273,0.02898196130990982,143,1309390
6274,0.01621967926621437,91,1309481
6275,-2.2963993549346924,297,1309778
6276,-0.046626538038253784,108,1309886
6277,-0.04633703455328941,82,1309968
6278,-0.025122424587607384,91,1310059
6279,-0.008420992642641068,119,1310178
6280,0.03385401889681816,120,1310298
6281,-1.3052698373794556,267,1310565
6282,-0.011095747351646423,132,1310697
6283,0.17849960923194885,238,1310935
6284,-5.621703147888184,427,1311362
6285,-2.7283523082733154,284,1311646
6286,0.030038751661777496,97,1311743
6287,-6.120457172393799,444,1312187
6288,-5.176088809967041,425,1312612
6289,-0.04692418500781059,114,1312726
6290,-3.0053939819335938,271,1312997
6291,0.029685020446777344,116,1313113
6292,-6.6094536781311035,424,1313537
6293,-0.0209626667201519,140,1313677
6294,-0.046769753098487854,88,1313765
6295,-0.04703603312373161,80,1313845
6296,-0.04644804447889328,108,1313953
6297,-0.04632802680134773,102,1314055
6298,0.006248500198125839,189,1314244
6299,-0.04612328112125397,119,1314363
6300,0.04473525658249855,123,1314486
6301,0.07046903669834137,118,1314604
6302,-11.945208549499512,618,1315222
6303,-0.04618002474308014,60,1315282
6304,0.03838643804192543,101,1315383
6305,0.03158148005604744,124,1315507
6306,-11.336813926696777,604,1316111
6307,-0.04671424627304077,96,1316207
6308,-0.04382406920194626,124,1316331
6309,0.0817626342177391,124,1316455
6310,-0.008268825709819794,61,1316516
6311,-0.6164926290512085,247,1316763
6312,-0.04757915809750557,127,1316890
6313,0.0046806782484054565,114,1317004
6314,0.03343619406223297,102,1317106
6315,-0.04681802913546562,109,1317215
6316,-26.481060028076172,1248,1318463
6317,-12.044262886047363,617,1319080
6318,-0.04701128602027893,91,1319171
6319,-0.04693152755498886,96,1319267
6320,0.00838543102145195,75,1319342
6321,0.05377285182476044,103,1319445
6322,0.07718794792890549,107,1319552
6323,0.059916701167821884,127,1319679
6324,-0.0464165024459362,77,1319756
6325,-0.02498278208076954,85,1319841
6326,-0.029303045943379402,135,1319976
6327,-0.040316469967365265,152,1320128
6328,-2.035362482070923,337,1320465
6329,-0.04861367121338844,199,1320664
6330,-0.00481443852186203,66,1320730
6331,-0.04246574267745018,117,1320847
6332,-0.046712327748537064,87,1320934
6333,0.0386958122253418,126,1321060
6334,-12.420717239379883,612,1321672
6335,-52.17235565185547,2400,1324072
6336,-0.050133876502513885,249,1324321
6337,-0.0468309260904789,98,1324419
6338,0.00781494751572609,98,1324517
6339,0.16458842158317566,241,1324758
6340,-4.090532302856445,338,1325096
6341,-12.809635162353516,672,1325768
6342,0.05727730318903923,106,1325874
6343,-0.017517535015940666,101,1325975
6344,-0.04705017805099487,90,1326065
6345,-0.04682181403040886,98,1326163
6346,-0.046837832778692245,107,1326270
6347,-0.04701363295316696,103,1326373
6348,-5.58333158493042,401,1326774
6349,0.0017650164663791656,81,1326855
6350,0.032934971153736115,96,1326951
6351,-4.414034843444824,316,1327267
6352,-0.5165216326713562,312,1327579
6353,-0.04665866121649742,101,1327680
6354,-12.691865921020508,647,1328327
6355,-0.047294020652770996,125,1328452
6356,-12.395499229431152,607,1329059
6357,0.05254772678017616,119,1329178
6358,-1.637398362159729,372,1329550
6359,-0.046289145946502686,103,1329653
6360,-2.1719863414764404,390,1330043
6361,-0.046961307525634766,105,1330148
6362,0.00118168443441391,102,1330250
6363,-0.008981291204690933,78,1330328
